2 6
432.445 156.988 5
272.725 239.45 3
398.882 277.742 4
330.483 108.386 6
120.526 63.863 1
306.765 44.208 6
612.019 87.445 2
392.23 182.075 5
384.414 156.106 5
578.398 47.473 2
417.294 45.928 6
150.268 160.546 3
123.198 251.016 3
405.196 109.883 5
43.106 148.759 1
529.631 164.126 2
101.441 46.484 1
483.033 246.138 4
140.076 265.938 3
252.376 275.053 3
485.057 79.65 2
176.795 113.024 1
14.988 198.343 1
155.605 110.012 3
529.336 67.265 2
59.775 81.049 1
444.043 245.829 4
158.796 139.456 3
168.305 71.5 1
552.679 239.59 2
382.507 197.737 5
541.806 85.979 2
505.689 148.174 2
271.214 143.773 3
68.169 46.335 1
71.393 193.794 1
574.636 97.913 2
263.815 252.402 3
133.9 199.836 3
617.527 138.713 2
553.259 237.582 2
506.929 79.714 2
211.548 58.883 1
145.952 86.042 1
338.215 100.071 6
389.223 144.348 5
83.006 125.87 1
510.055 121.291 2
131.256 207.792 3
534.81 141.077 2
515.589 61.882 2
526.489 207.761 2
424.434 247.221 4
322.536 56.562 6
197.313 240.404 3
153.582 64.471 1
361.687 101.757 6
86.076 90.98 1
604.348 194.545 2
500.928 70.699 2
242.358 237.294 3
362.181 78.51 6
403.845 213.099 5
147.301 190.152 3
194.674 149.846 1
366.349 39.295 6
193.899 195.013 1
333.184 252.636 4
359.399 88.043 6
294.655 73.824 6
366.827 47.847 6
560.845 196.592 2
420.375 254.2 4
397.512 188.021 5
360.2 267.189 4
87.598 141.437 1
551.363 246.065 2
291.794 50.271 6
363.697 264.91 4
460.067 256.363 4
489 151.738 2
468.904 71.063 2
361.106 134.283 6
579.851 235.363 2
59.617 54.741 1
388.013 221.52 5
440.32 267.303 4
278.923 74.81 6
255.521 260.297 3
271.029 52.683 6
222.898 99.995 1
571.252 234.04 2
486.408 61.481 2
286.955 161.297 3
344.393 125.356 6
528.775 201.031 2
326.166 86.869 6
89.707 141.608 1
536.372 86.766 2
482 79.878 2
137.984 320.855 3
427.477 258.54 4
98.993 61.222 1
319.63 300.663 4
209.751 86.031 1
536.64 178.181 2
136.76 70.601 1
88.435 101.938 1
405.318 174.242 5
368.491 199.451 5
576.934 89.675 2
229.97 80.624 1
527.259 103.745 2
162.914 130.612 3
347.648 84.603 6
154.127 72.793 1
358.555 90.631 6
86.083 202 1
219.325 177.094 1
511.066 45.577 2
348.892 196.213 5
471.235 80.395 2
260.047 250.829 3
390.04 281.997 4
128.127 131.094 3
551.68 127.203 2
220.426 258.817 3
82.692 315.732 3
217.205 50.809 1
225.751 238.252 3
543.404 151.528 2
192.765 139.709 1
509.835 197.508 2
103.067 51.414 1
216.208 141.647 1
290.678 204.968 3
198.398 73.954 1
519.583 139.616 2
202.254 73.541 1
400.049 55.709 6
420.908 180.137 5
117.813 48.982 1
531.681 164.888 2
513.056 78.722 2
177.333 111.025 1
46.499 132.85 1
527.198 149.315 2
460.694 251.168 4
373.739 264.849 4
521.962 75.583 2
406.831 109.821 5
549.843 181.692 2
585.76 178.41 2
549.591 243.887 2
510.805 139.358 2
152.982 81.183 1
554.946 90.941 2
168.729 59.026 1
529.351 76.204 2
308.022 278.978 3
396.126 218.937 5
548.618 189.27 2
626.205 296.415 2
74.081 201.978 1
68.809 142.8 1
374.811 210.588 5
406.682 56.267 6
281.395 220.587 3
483.171 50.862 2
77.473 161.92 1
580.261 229.304 2
344.441 90.359 6
127.374 119.831 3
476.159 80.71 2
368.987 185.233 5
211.23 173.815 1
620.531 58.953 2
351.938 116.116 6
630.763 119.445 2
476.601 65.959 2
540.595 149.624 2
616.924 97.695 2
79.166 175.302 1
201.619 55.926 1
284.444 70.694 6
212.022 141.632 1
191.67 215.864 1
347.365 144.446 6
160.855 157.758 3
600.673 285.966 2
502.345 90.397 2
273.445 114.407 3
94.848 62.861 1
532.704 184.698 2
453.039 280.951 4
424.054 208.963 5
160.588 218.688 3
223.557 232.876 3
131.81 143.798 3
185.206 65.97 1
415.768 208.498 5
135.161 70.849 1
378.392 79.637 6
344.503 274.821 4
88.02 72.009 1
136.099 206.222 3
529.941 125.817 2
183.786 57.324 1
395.818 46.476 6
338.293 45 6
377.415 253.952 4
377.229 251.078 4
211.418 135.904 1
139.293 249.898 3
43.794 118.776 1
268.698 43.181 6
247.635 267.956 3
493.958 84.599 2
66.572 113.201 1
431.955 249.882 4
560.002 167.021 2
150.836 206.404 3
62.893 89.863 1
523.754 47.571 2
223.665 259.119 3
145.626 159.61 3
396.907 71.3 6
82.585 206.102 1
291.283 170.021 3
536.28 208.591 2
326.062 133.807 6
576.346 81.649 2
397.088 207.005 5
540.545 150.369 2
341.721 149.515 6
360.503 152.577 6
225.387 70.582 1
147.458 74.054 1
545.179 72.568 2
392.523 161.255 5
392.671 248.05 4
521.73 223.698 2
363.876 213.203 5
348.345 108.858 6
542.794 210.808 2
260.37 204.745 3
385.674 244.738 4
494.429 52.287 2
142.053 127.246 3
236.237 316.969 3
59.354 60.783 1
406.673 71.589 6
78.083 184.933 1
92.037 69.579 1
389.762 172.706 5
124.578 53.067 1
105.146 82.284 1
217.528 314.953 3
531.797 231.585 2
260.236 110.881 3
530.342 169.987 2
297.115 288.229 3
237.051 214.179 1
349.218 209.706 5
479.484 260.565 4
190.688 111.019 1
240.964 206.066 1
354.968 133.863 6
569.725 112.118 2
414.487 264.043 4
384.344 172.798 5
202.398 159.58 1
188.833 89.13 1
278.858 240.773 3
567.799 117.748 2
356.408 227.079 5
404.53 269.214 4
37.63 76.426 1
219.279 273.067 3
459.176 267.042 4
96.666 76.978 1
563.764 160.403 2
384.976 120.861 5
264.024 223.85 3
412.252 207.364 5
122.589 53.736 1
32.763 29.489 1
78.806 174.677 1
153.019 220.851 3
131.239 231.812 3
183.087 233.908 3
158.995 199.823 3
561.125 129.629 2
119.922 58.61 1
93.822 77.251 1
197.309 264.397 3
151.775 180.085 3
519.076 127.993 2
224.684 236.543 3
365.028 196.597 5
381.583 79.42 6
148.228 257.66 3
128.797 53.823 1
281.949 148.649 3
128.757 244.58 3
415.236 269.725 4
252.064 268.429 3
556.589 242.002 2
516.312 217.023 2
482.719 257.554 4
414.797 144.279 5
308.411 300.403 3
527.652 84.945 2
352.466 186.552 5
229.318 214.931 1
522.73 56.861 2
290.006 50.062 6
153.114 65.246 1
127.729 210.511 3
72.373 200.609 1
164.621 72.479 1
325.062 262.529 4
78.062 185.283 1
146.964 247.378 3
89.501 71.347 1
94.895 154.833 1
296.149 70.34 6
396.701 57.649 6
277.936 62.653 6
61.605 138.236 1
75.34 170.023 1
84.969 65.753 1
405.909 157.701 5
125.249 116.616 3
418.15 218.553 5
225.458 259.565 3
127.2 113.214 3
72.09 115.921 1
96.732 67.032 1
152.902 133.419 3
535.058 135.838 2
548.625 227.504 2
278.726 176.143 3
196.4 252.119 3
207.543 69.642 1
161.445 111.606 3
470.912 77.287 2
40.15 226.512 1
172.791 122.778 3
559.035 98.404 2
142.046 107.481 3
227.42 71.906 1
478.956 254.799 4
127.977 225.012 3
568.323 215.201 2
49.807 167.898 1
527.568 185.684 2
536.548 286.69 2
355.061 114.991 6
431.513 85.288 6
521.609 76.773 2
189.549 65.093 1
556.669 125.052 2
103.686 185.36 1
82.945 133.507 1
365.249 255.058 4
336.255 92.529 6
288.616 58.42 6
264.211 157.453 3
163.017 106.284 3
507.191 198.282 2
345.755 67.748 6
354.411 126.322 6
391.222 99.412 5
103.222 37.403 1
140.527 176.168 3
520.432 118.293 2
85.717 77.551 1
162.885 184.612 3
208.872 154.36 1
109.455 48.804 1
167.917 55.268 1
322.411 44.797 6
87.692 177.095 1
563.584 84.472 2
553.563 235.699 2
279.6 178.855 3
441.882 65.855 6
62.155 49.355 1
333.079 89.898 6
201.005 243.043 3
378.889 80.165 6
335.802 94.024 6
350.357 268.938 4
207.116 100.024 1
397.847 210.242 5
535.493 66.574 2
274.478 253.203 3
367.129 52.51 6
189.865 93.966 1
494.926 129.475 2
81.514 68.459 1
268.795 140.509 3
344.645 193.173 5
284.718 116.936 3
200.204 265.282 3
557.109 245.576 2
553.027 251.824 2
534.062 235.677 2
284.037 167.426 3
187.949 78.038 1
209.256 124.015 1
304.453 76.902 6
181.14 270.995 3
437.267 271.194 4
158.875 211.122 3
126.919 238.618 3
341.64 135.405 6
191.532 90.353 1
71.149 141.33 1
134.186 247.58 3
263.043 136.551 3
156.457 148.328 3
278.777 79.611 6
540.499 218.768 2
543.253 184.398 2
53.888 193.739 1
354.556 98.34 6
561.449 108.39 2
192.47 178.341 1
210.035 87.678 1
119.842 268.526 3
164.361 132.636 3
342.165 266.014 4
576.186 84.44 2
200.052 211.112 1
77.036 54.847 1
360.863 167.762 5
268.128 246.169 3
244.981 264.564 3
251.684 240.788 3
145.86 211.703 3
207.837 171.791 1
44.012 273.954 3
75.87 55.067 1
492.167 60.205 2
545.083 107.371 2
542.095 218.44 2
507.701 173.439 2
401.155 209.951 5
153.869 154.606 3
200.025 133.585 1
286.594 121.642 3
404.105 60.501 6
78.131 57.312 1
77.417 79.854 1
132.861 117.807 3
567.233 118.787 2
93.155 164.745 1
144.113 74.569 1
71.993 181.29 1
519.651 189.987 2
528.719 159.16 2
138.819 199.265 3
499.272 81.705 2
364.352 91.742 6
522.938 154.852 2
489.837 53.763 2
489.968 273.561 4
477.342 56.482 2
159.697 133.668 3
457.241 249.281 4
199.907 111.698 1
439.926 270.123 4
455.834 123.394 2
295.516 41.032 6
543.489 160.226 2
134.911 121.496 3
210.781 205.965 1
545.665 194.413 2
388.847 130.346 5
357.765 52.975 6
549.985 50.756 2
205.434 79.546 1
195.04 185.369 1
401.234 129.826 5
492.316 138.656 2
223.265 114.882 1
354.11 62.551 6
464.162 65.214 2
104.607 85.789 1
471.407 51.089 2
45.984 75.714 1
534.346 130.38 2
261.475 141.025 3
352.053 91.546 6
178.979 83.824 1
387.381 190.66 5
166.933 46.571 1
572.114 242.669 2
520.2 207.927 2
461.592 142.723 2
203.602 210.574 1
374.379 44.851 6
62.326 240.815 1
512.229 86.822 2
289.293 158.414 3
293.335 266.93 3
86.28 164.707 1
355.558 139.118 6
482.782 55.626 2
352.1 290.375 4
247.149 237.29 3
486.051 150.617 2
521.182 209.219 2
290.79 255.353 3
300.369 59.469 6
513.16 104.79 2
512.911 70.806 2
527.372 64.647 2
566.005 101.849 2
92.422 133.525 1
506.437 197.776 2
347.806 259.37 4
503.599 75.568 2
398.619 249.332 4
129.359 192.823 3
83.773 208.488 1
167.809 59.731 1
510.358 208.128 2
408.254 266.349 4
369.205 174.967 5
292.313 277.142 3
149.159 77.878 1
463.004 270.693 4
445.634 80.638 6
133.405 257.781 3
285.501 135.327 3
555.607 242.085 2
66.737 65.674 1
381.82 196.932 5
192.205 87.905 1
157.291 132.36 3
382.103 117.719 5
326.237 259.876 4
349.876 138.703 6
526.518 105.911 2
44.461 228.105 1
164.302 65.909 1
480.444 61.259 2
356.057 202.638 5
409.392 48.766 6
391.656 245.28 4
482.661 256.499 4
200.907 103.508 1
286.953 110.147 3
507.812 32.864 2
304.514 295.171 3
503.569 82.619 2
306.681 67.599 6
533.726 204.077 2
261.18 53.486 6
418.036 142.178 5
196.595 259.006 3
171.776 68.592 1
134.657 142.362 3
525.421 120.786 2
423.695 194.572 5
483.712 77.049 2
267.232 175.514 3
357.244 110.472 6
220.022 167.781 1
544.437 68.405 2
275.707 159.261 3
480.254 71.917 2
124.679 171.051 3
288.079 244.987 3
333.857 115.501 6
151.893 209.055 3
537.412 109.063 2
132.366 258.209 3
286.676 256.909 3
363.27 66.675 6
177.688 241.702 3
545.275 311.537 4
569.053 115.336 2
568.997 148.485 2
543.109 271.789 2
75.036 203.907 1
226.786 208.113 1
204.378 252.125 3
192.167 46.568 1
530.766 48.161 2
68.233 270.371 3
291.691 230.024 3
37.944 59.474 1
385.43 172.075 5
542.78 110.132 2
81.486 143.986 1
416.975 205.093 5
525.414 111.81 2
131.281 77.318 1
214.556 133.452 1
114.537 276.547 3
229.779 131.431 1
574.349 194.57 2
415.128 117.545 5
480.855 69.706 2
61.853 47.318 1
177.988 75.28 1
272.196 206.315 3
83.338 200.267 1
540.66 178.249 2
361.645 277.367 4
84.678 69.994 1
493.505 169.761 2
239.709 273.265 3
264.541 52.047 6
562.575 250.267 2
181.996 274.768 3
284.538 129.247 3
76.068 122.725 1
223.726 214.953 1
281.237 142.867 3
184.548 47.726 1
567.366 92.725 2
271.419 48.279 6
210.82 253.97 3
403.111 81.773 6
291.887 151.747 3
198.897 253.876 3
262.583 114.711 3
516.178 176.385 2
153.099 206.412 3
253.643 123.584 3
198.41 182.869 1
331.981 246.791 4
270.956 64.662 6
463.482 142.774 2
581.617 228.194 2
540.762 169.668 2
68.464 210.303 1
355.017 267.211 4
150.618 134.749 3
348.555 68.701 6
271.322 111.262 3
141.123 230.444 3
111.793 75.377 1
433.236 278.531 4
225.546 136.123 1
560.212 193.228 2
284.981 139.282 3
268.158 135.669 3
539.329 231.843 2
577.035 239.757 2
544.726 69.011 2
407.985 111.353 5
608.942 271.795 2
281.587 215.419 3
327.238 67.018 6
482.45 254.499 4
356.189 215.385 5
82.149 120.169 1
529.254 188.351 2
326.25 134.289 6
280.828 149.691 3
497.607 175.396 2
327.647 79.269 6
100.094 220.475 1
272.601 202.275 3
550.225 150.131 2
300.273 287.614 3
457.335 171.279 2
132.153 135.551 3
200.302 154.087 1
274.081 210.189 3
516.265 247.453 4
548.016 114.753 2
421.116 263.997 4
277.279 257.684 3
534.472 104.627 2
334.133 160.005 6
424.88 183.518 5
542.252 125.534 2
471.142 193.632 2
131.888 49.894 1
199.871 77.752 1
103.029 49.745 1
406.54 193.091 5
292.871 225.862 3
219.445 189.731 1
149.349 79.222 1
584.993 171.506 2
438.52 67.389 6
337.006 84.557 6
520.147 132.303 2
144.596 229.61 3
534.568 90.496 2
86.129 312.346 3
535.062 168.889 2
102.399 132.013 1
373.296 251.277 4
217.588 116.453 1
334.538 48.557 6
79.386 130.36 1
610.744 77.305 2
533.448 128.426 2
428.913 270.698 4
69.062 148.164 1
188.476 67.48 1
125.48 187.855 3
205.721 60.297 1
384.004 265.089 4
530.89 214.371 2
97.128 74.821 1
203.041 247.89 3
552.999 187.898 2
177.42 255.601 3
415.369 183.146 5
378.696 265.608 4
399.264 215.387 5
333.066 113.376 6
281.196 150.795 3
491.453 56.435 2
363.512 130.328 6
211.528 77.868 1
100.798 47.62 1
279.183 144.548 3
130.158 130.777 3
465.34 285.582 4
217.505 51.101 1
164.615 70.189 1
213.62 180.563 1
286.648 107.352 3
210.021 54.162 1
511.756 181.741 2
407.458 250.964 4
225.221 127.95 1
353.579 116.357 6
62.954 184.451 1
183.985 58.098 1
546.71 61.302 2
515.532 207.12 2
551.451 218.877 2
493.694 274.899 4
127.887 75.893 1
271.743 64.37 6
92.254 303.214 3
551.649 166.285 2
426.364 216.625 5
241.008 97.37 1
560.578 245.061 2
575.756 97.931 2
553.566 83.264 2
352.44 45.22 6
157.963 141.773 3
548.813 219.406 2
492.437 73.722 2
521.29 61.591 2
277.176 69.078 6
259.634 139.516 3
340.236 257.377 4
194.292 198.734 1
61.351 115.47 1
107.456 282.659 3
286.577 255.819 3
151.954 226.488 3
285.356 59.922 6
273.184 244.532 3
463.028 259.585 4
531.399 124.616 2
174.073 83.129 1
349.93 94.294 6
493.132 189.631 2
124.231 200.366 3
448.097 278.47 4
317.47 51.805 6
527.112 79.666 2
517.278 46.361 2
406.085 203.591 5
243.183 269.533 3
341.988 156.949 6
543.453 223.181 2
338 272.991 4
300.942 60.09 6
535.375 188.716 2
279.717 237.365 3
126.778 257.547 3
71.104 165.005 1
202.763 264.456 3
557.411 241.588 2
132.471 201.16 3
366.138 196.133 5
232.561 272.074 3
390.762 177.578 5
366.986 42.947 6
59.432 75.446 1
446.124 253.233 4
544.729 147.041 2
413.835 70.3 6
119.384 80.611 1
603.576 164.177 2
85.355 188.452 1
88.856 109.983 1
409.936 130.457 5
293.856 132.65 3
556.305 223.911 2
553.24 181.98 2
254.657 117.548 3
79.333 60.334 1
85.126 73.4 1
191.61 213.167 1
143.608 259.696 3
169.846 179.002 3
341.217 278.196 4
141.351 264.68 3
164.592 75.363 1
148.926 130.747 3
276.267 182.571 3
190.749 144.77 1
530.359 138.888 2
238.578 161.414 1
356.336 183.748 5
239.649 249.057 3
387.716 134.106 5
293.48 169.875 3
399.25 141.801 5
503.162 104.907 2
389.433 104.219 5
377.078 62.982 6
200.912 194.512 1
72.115 85.493 1
291.553 233.692 3
426.551 262.001 4
364.103 71.693 6
161.478 61.167 1
90.705 131.218 1
395.209 50.665 6
487.067 55.89 2
552.203 91.055 2
558.514 103.907 2
226.863 256.141 3
287.865 157.742 3
344.764 136.114 6
165.27 69.867 1
536.19 227.244 2
75.399 199.091 1
205.387 156.259 1
477.617 264.89 4
265.854 256.005 3
379.21 278.653 4
133.394 187.353 3
560.119 212.847 2
441.143 241.322 4
129.327 172.164 3
543.417 145.822 2
77.124 132.25 1
355.596 144.264 6
148.709 106.928 3
101.748 66.971 1
413.777 165.301 5
447.587 168.046 2
130.566 165.593 3
172.541 80.013 1
179.632 115.155 1
421.574 265.445 4
425.918 161.555 5
416.064 127.544 5
525.451 119.217 2
222.667 173.388 1
292.186 141.081 3
392.203 243.266 4
487.597 69.255 2
83.013 58.656 1
491.623 137.057 2
346.35 275.972 4
416.949 218.399 5
409.7 181.718 5
261.761 164.852 3
82.634 99.61 1
377.189 147.762 5
112.136 52.579 1
43.344 111.564 1
403.479 172.815 5
573.107 105.219 2
380.207 263.605 4
229.661 178.776 1
280.802 254.463 3
353.805 273.172 4
280.545 180.768 3
375.879 54.74 6
190.686 190.387 1
120.5 56.103 1
209.352 163.418 1
488.5 265.126 4
139.825 250.297 3
125.516 66.89 1
131.163 153.616 3
152.422 113.353 3
90.179 59.513 1
286.498 119.892 3
360.809 202.527 5
59.235 198.699 1
610.212 91.652 2
514.158 62.652 2
367.002 246.923 4
227.617 53.508 1
411.967 265.776 4
270.329 67.564 6
502.055 189.42 2
380.594 242.772 4
532.522 94.74 2
415.886 173.025 5
128.78 210.744 3
282.016 147.639 3
475.99 261.699 4
117.749 58.007 1
364.357 258.097 4
164.793 222.786 3
294.255 106.904 3
196.888 253.151 3
210.039 184.587 1
127.575 238.979 3
448.147 259.5 4
158.212 231.87 3
507.601 173.17 2
448.954 90.967 6
232.71 63.462 1
519.361 65.893 2
528.042 81.918 2
226.566 81.937 1
579.688 203.821 2
243.584 86.927 1
524.599 106.443 2
373.448 269.984 4
203.171 171.614 1
408.635 56.735 6
132.589 209.527 3
541.122 194.228 2
268.25 258.029 3
224.737 170.701 1
293.886 129.08 3
555.579 56.711 2
98.954 298.435 3
279.372 241.906 3
93.739 66.542 1
170.561 206.574 3
340.44 256.451 4
160.659 192.027 3
521.515 171.777 2
359.087 220.473 5
140.369 160.034 3
80.84 71.805 1
364.494 106.857 6
93.955 160.551 1
211.624 249.216 3
150.615 111.449 3
76.228 104.35 1
491.961 278.212 4
71.263 70.992 1
388.85 109.54 5
559.854 102.477 2
350.035 273.276 4
325.637 75.378 6
70.53 88.04 1
181.018 255.781 3
536.994 199.407 2
537.352 118.248 2
566.265 243.324 2
225.998 58.887 1
131.994 109.579 3
148.737 205.628 3
225.756 89.616 1
385.404 121.376 5
202.037 201.573 1
248.696 95.651 1
384.74 277.513 4
192.2 121.244 1
517.398 64.556 2
533.848 74.686 2
64.861 252.308 3
158.598 57.682 1
436.925 57.506 6
266.431 140.506 3
508.936 201.334 2
335.874 75.917 6
198.397 142.041 1
41.813 114.748 1
492.404 184.427 2
147.776 109.21 3
178.169 46.879 1
402.105 274.355 4
192.92 253.861 3
541.449 45.504 2
414.994 189.473 5
149.61 86.598 1
229.796 192.63 1
433.518 259.247 4
585.364 165.098 2
148.34 79.198 1
383.715 216.071 5
261.309 273.66 3
517.024 83.141 2
157.219 86.088 1
344.663 92.568 6
551.534 96.284 2
515.753 131.67 2
421.916 163.764 5
138.211 274.2 3
339.675 114.32 6
338.617 104.527 6
342.885 241.034 4
351.625 105.249 6
579.201 117.336 2
196.082 275.016 3
195.326 260.457 3
200.073 110.8 1
252.425 236.306 3
213.174 267.768 3
196.359 111.701 1
513.813 125.783 2
402.551 58.773 6
84.144 130.552 1
518.492 110.981 2
163.483 73.622 1
420.623 132.24 5
154.323 227.483 3
357.436 136.113 6
333 70.097 6
126.653 59.805 1
198.202 99.163 1
214.541 212.574 1
603.004 209.501 2
497.382 309.828 4
455.415 108.918 2
178.492 76.201 1
261.521 212.247 3
385.562 203.785 5
346.026 221.528 5
281.497 133.526 3
507.046 70.727 2
139.405 51.455 1
519.474 114.166 2
557.433 210.461 2
159.092 219.198 3
332.257 152.693 6
398.184 214.884 5
509.248 54.043 2
320.443 76.011 6
79.335 86.919 1
87.813 128.117 1
421.292 152.804 5
450.818 266.825 4
66.062 101.872 1
413.304 176.264 5
480.706 113.753 2
330.827 117.176 6
350.355 127.208 6
350.232 178.858 5
203.36 177.686 1
436.314 252.284 4
400.101 190.307 5
251.781 239.649 3
94.937 139.36 1
263.739 158.087 3
359.267 209.529 5
32.777 141.484 1
261.911 257.806 3
128.177 77.605 1
163.201 233.565 3
273.055 262.613 3
609.017 217.621 2
288.311 135.414 3
287.925 206.068 3
354.913 265.627 4
383.563 70.073 6
231.604 259.828 3
197.134 91.411 1
397.227 61.55 6
489.43 65.11 2
365.018 269.722 4
498.256 59.593 2
513.269 144.639 2
516.58 114.84 2
213.645 164.353 1
510.186 194.703 2
541.991 86.694 2
144.279 228.796 3
516.107 86.897 2
239.182 80.821 1
348.62 194.747 5
522.892 193.433 2
229.614 169.27 1
527.833 114.059 2
532.689 140.838 2
229.98 268.652 3
71.584 138.725 1
333.339 62.613 6
468.06 214.119 2
194.305 94.268 1
340.844 75.405 6
392.171 210.078 5
321.497 238.086 4
152.056 148.097 3
214.25 114.716 1
251.381 240.868 3
238.492 69.136 1
335.17 254.369 4
554.228 223.778 2
66.474 174.576 1
215.898 75.505 1
195.297 76.548 1
162.574 178.067 3
281.913 169.358 3
335.578 55.903 6
503.447 49.679 2
153.747 127.207 3
280.056 188.534 3
391.199 274.807 4
191.871 127.22 1
311.242 50.054 6
571.055 81.027 2
290.983 64.51 6
83.365 52.159 1
546.225 153.424 2
385.294 212.832 5
613.664 207.528 2
156.154 235.465 3
399.672 215.239 5
127.358 111.866 3
72.173 213.646 1
347.407 71.414 6
67.833 54.89 1
148.876 137.127 3
220.838 214.979 1
130.019 155.286 3
196.835 131.564 1
65.72 76.934 1
356.356 92.555 6
527.275 178.622 2
388.03 159.971 5
492.87 162.338 2
154.408 229.713 3
78.622 182.578 1
143.168 255.682 3
432.702 280.381 4
338.838 48.601 6
40.796 84.657 1
223.633 276.6 3
556.706 220.401 2
584.843 94.447 2
206.415 257.927 3
261.159 156.612 3
388.679 317.806 4
409.085 266.038 4
414.662 191.563 5
462.415 261.612 4
84.86 297.132 3
324.95 55.852 6
239.284 239.162 3
368.631 202.63 5
557.459 107.642 2
98.246 63.852 1
348.056 218.736 5
218.893 84.844 1
228.908 305.756 3
293.902 275.281 3
484.591 82.076 2
567.536 244.78 2
481.31 60.062 2
530.658 212.459 2
342.243 114.098 6
488.096 255.581 4
537.574 55.72 2
366.328 243.194 4
479.852 245.777 4
472.164 61.864 2
213.924 146.112 1
539.83 113.673 2
97.59 54.539 1
386.127 276.048 4
140.369 150.171 3
490.815 49.688 2
289.58 238.092 3
223.232 273.675 3
339.48 155.211 6
219.637 73.988 1
198.293 168.869 1
526.982 115.798 2
359.196 61.699 6
531.603 82.226 2
440.275 255.275 4
533.336 158.323 2
241.25 37.203 1
294.537 177.705 3
162.209 185.836 3
533.627 186.195 2
518.223 66.541 2
560.255 77.238 2
401.727 106.877 5
467.614 150.687 2
93.521 111.457 1
567.323 65.525 2
371.073 223.474 5
496.61 140.374 2
403.863 128.194 5
427.143 259.26 4
146.836 204.186 3
559.68 166.585 2
292.901 236.306 3
518.89 150.271 2
551.562 155.009 2
277.893 122.893 3
334.604 117.152 6
375.037 212.861 5
448.034 247.572 4
181.336 75.705 1
186.753 257.181 3
275.399 152.446 3
189.793 213.298 1
287.833 61.187 6
405.861 216.846 5
73.174 141.703 1
522.674 206.106 2
124.926 173.848 3
150.511 70.718 1
276.069 152.281 3
418.874 204.034 5
413.841 70.892 6
514.103 47.379 2
417.129 79.116 6
468.909 281.829 4
192.809 103.899 1
79.334 191.032 1
484.491 68.715 2
313.879 67.608 6
478.461 78 2
141.32 178.481 3
508.358 64.272 2
535.208 196.691 2
68.138 86.78 1
344.561 129.705 6
343.138 86.052 6
104.575 254.669 3
138.437 237.2 3
306.845 79.212 6
315.843 80.567 6
287.665 81.531 6
228.459 165.275 1
229.32 215.844 1
408.04 59.625 6
286.581 107.63 3
518.469 134.227 2
124.915 176.921 3
171.94 132.683 3
68.482 190.889 1
63.66 139.841 1
367.724 246.617 4
403.866 180.229 5
215.249 127.67 1
488.555 61.74 2
419.366 59.697 6
353.544 211.302 5
482.662 145.675 2
199.917 80.936 1
523.923 77.454 2
329.117 71.437 6
513.702 95.48 2
159.68 142.805 3
518.664 193.098 2
409.198 106.444 5
548.384 50.891 2
271.608 260.468 3
269.643 216.583 3
292.151 254.13 3
318.402 298.601 4
420.997 275.248 4
412.819 105.233 5
387.799 110.724 5
141.285 242.109 3
204.665 145.441 1
347.553 141.234 6
70.853 110.663 1
550.957 110.326 2
494.898 133.7 2
551.099 245.164 2
535.402 127.599 2
485.483 72.116 2
475.2 199.011 2
350.018 235.235 4
479.058 261.7 4
278.885 252.811 3
258.006 141.914 3
164.577 202.182 3
194.994 154.593 1
520.955 162.972 2
358.735 270.58 4
203.267 108.673 1
195.967 243.693 3
549.352 80.39 2
75.395 114.613 1
419.686 65.137 6
263.786 272.968 3
273.76 143.165 3
235.509 275.207 3
138.719 242.229 3
163.826 73.727 1
535.63 100.556 2
70.822 104.47 1
153.864 180.424 3
15.883 251.043 1
144.352 270.024 3
206.126 177.467 1
261.554 262.45 3
368.953 243.751 4
504.91 168.144 2
208.339 49.336 1
215.925 63.366 1
81 90.343 1
196.624 257.378 3
146.25 206.02 3
534.058 79.391 2
336.897 79.177 6
524.143 49.832 2
283.099 259.555 3
564.019 64.426 2
352.411 105.86 6
343.436 113.397 6
158.645 52.743 1
413.16 160.243 5
200.882 68.309 1
421.375 128.589 5
192.65 118.799 1
473.656 298.773 4
104.195 83.296 1
171.824 266.814 3
333.151 123.162 6
572.55 227.715 2
394.243 49.129 6
91.001 206.374 1
494.31 180.12 2
526.542 201.698 2
264.593 76.353 6
395.265 108.216 5
276.499 198.886 3
192.421 179.611 1
467.751 80.039 2
268.25 205.292 3
212.096 158.434 1
229.254 71.166 1
421.037 101.714 5
533.167 185.014 2
193.244 120.593 1
202.995 152.833 1
418.498 155.64 5
612.208 87.519 2
369.298 63.811 6
524.306 114.746 2
542.492 145.527 2
393 221.59 5
534.227 94.486 2
169.581 67.167 1
325.58 107.32 6
226.635 151.185 1
200.555 254.299 3
382.853 52.029 6
225.199 179.009 1
362.208 267.093 4
210.023 153.735 1
34.798 55.013 1
67.152 210.82 1
543.603 146.493 2
388.518 249.418 4
535.55 125.063 2
90.358 134.429 1
454.024 104.246 2
66.659 138.779 1
393.756 185.995 5
282.916 114.943 3
229.733 115.064 1
127.383 133.377 3
218.605 93.106 1
244.642 93.225 1
412.299 59.771 6
232.553 256.759 3
346.25 135.224 6
491.432 73.957 2
251.479 248.237 3
463.781 274.817 4
409.794 260.544 4
334.347 110.283 6
550.66 77.412 2
406.767 114.142 5
543.536 103.256 2
481.041 59.125 2
514.575 62.546 2
498.876 161.297 2
458.996 274.794 4
203.199 252.233 3
422.731 273.544 4
471.071 87.12 2
