2 14
313183.800 359144.420 1
305217.180 357355.880 1
304793.880 355662.620 1
305382.840 360224.120 1
313182.960 365591.360 2
317559.540 362185.880 2
332961.000 363531.800 3
315084.840 356631.500 2
310285.200 354092.720 1
320129.220 364900.880 5
316315.380 363386.480 2
308550.120 365364.680 2
310209.060 365249.600 2
316654.920 353505.080 4
325910.340 351786.080 4
313576.920 361859.780 1
304568.760 354187.040 1
328986.540 354066.680 3
329154.060 358788.440 3
309273.120 358348.760 2
334982.340 359823.260 3
320190.240 352653.020 4
310843.380 353483.840 1
313276.440 356965.520 1
323451.480 362911.700 6
331555.440 363532.040 3
307741.320 361488.920 2
322449.720 353770.760 4
330554.340 357955.520 3
310425.120 357606.980 2
315055.740 356031.980 2
308280.840 364733.900 2
323676.600 356104.880 6
319549.440 358121.900 4
325320.600 358267.580 6
305465.400 357927.080 1
311365.140 355625.960 1
321409.920 366134.540 5
310881.120 365063.780 2
323903.640 353005.880 4
322838.340 366017.180 5
317970.120 354534.560 4
317817.840 353407.280 4
322596.480 361642.220 6
315105.360 364990.640 2
303611.340 361362.920 1
319625.520 366414.080 5
329854.440 359019.920 3
334250.100 363869.240 3
303928.560 364437.080 1
324475.740 360621.980 6
322647.660 359296.940 6
305142.060 360365.060 1
328455.840 364826.780 5
323071.260 359169.800 6
313624.080 355718.900 1
332901.180 364256.660 3
311471.700 354109.580 1
317375.340 362590.220 2
323458.920 362085.500 6
315713.940 362969.060 2
308882.100 362961.020 2
330129.120 352780.640 3
308427.900 365023.880 2
320492.940 357214.100 4
320649.240 365402.240 5
329779.800 360073.940 3
321908.640 354912.500 4
312054.060 361443.260 1
326645.100 361232.840 3
308857.020 354409.340 1
316522.980 356905.520 2
312994.080 361562.720 1
329264.280 353354.120 3
319490.400 356725.100 4
303972.780 360444.920 1
312890.580 366112.700 2
303800.700 357885.560 1
311866.980 359633.720 1
326801.640 366801.080 5
316919.160 353827.640 4
330734.280 360171.320 3
312461.280 362418.980 1
303195.060 367922.300 2
309486.000 356648.900 2
309076.680 357822.500 2
331934.700 355745.480 3
333604.800 358821.620 3
323940.540 358788.200 6
309394.440 363274.760 2
314667.480 364436.120 2
306994.080 355558.700 1
303381.780 361824.140 1
302581.200 356759.660 1
311559.480 359736.440 1
317171.400 361171.040 2
308587.800 361244.960 2
307509.720 360896.840 2
333621.960 358805.120 3
303791.640 358278.020 1
314575.020 365611.880 2
317161.260 365744.840 2
311207.160 365280.620 2
332237.040 363910.220 3
307455.180 355102.580 1
328062.120 354036.560 3
308653.380 359387.720 2
305242.920 359093.840 1
325347.120 365205.380 5
310239.300 359303.780 2
309166.500 353935.520 1
323758.680 356162.420 6
318976.500 354410.240 4
316372.680 364014.620 2
313655.820 362231.900 1
330961.740 363102.920 3
313061.040 362856.800 1
309466.920 363779.060 2
333594.720 353265.740 3
336993.300 364503.860 3
328240.140 354336.860 3
308150.460 359627.300 2
320886.000 366146.540 5
306884.460 366370.400 2
303871.380 355372.160 1
322343.640 362441.300 6
330905.880 353055.080 3
313464.900 356596.220 1
327554.880 365227.220 5
327765.900 364800.140 5
306879.900 366302.840 2
322216.320 353103.680 4
316055.940 353793.020 4
325125.420 363092.120 6
319800.480 354162.740 4
317539.080 354851.060 4
333772.500 359053.100 3
304359.960 359951.660 1
334007.340 363600.320 3
320812.260 364874.120 5
329236.200 359224.340 3
318420.660 354363.560 4
330830.640 362236.580 3
312364.920 356193.080 1
312270.540 357933.800 1
324841.680 361022.720 6
324198.660 356246.960 6
313025.940 353635.280 1
306264.960 353387.420 1
310021.560 364980.920 2
329992.980 360895.280 3
304888.080 360944.720 1
303601.620 353076.380 1
310970.340 353589.200 1
332820.300 354274.040 3
333230.100 352962.080 3
304867.920 359359.280 1
331376.820 358777.580 3
330966.420 361641.980 3
308277.300 365714.960 2
314409.840 354540.200 1
307969.500 361494.380 2
306498.420 354740.540 1
323918.100 355199.300 4
307835.160 353828.960 1
334734.600 368949.620 3
309263.400 354589.100 1
333230.160 353906.300 3
323880.540 365022.500 5
305468.880 354146.540 1
320381.220 356272.640 4
309397.080 361696.100 2
312713.940 357809.780 1
329430.240 354130.760 3
325172.520 365873.540 5
314295.120 364288.580 2
323671.260 360056.300 6
307483.980 353604.260 1
317885.400 354161.360 4
305537.400 353745.680 1
302501.760 355499.420 1
324711.660 360982.160 6
305141.460 357282.080 1
332123.340 362103.380 3
333024.900 354647.900 3
332573.460 361963.580 3
311010.540 352786.340 1
332620.080 358239.440 3
305230.740 359930.840 1
313420.980 360407.060 1
332690.640 361464.920 3
322369.260 353863.340 4
316180.260 363450.920 2
330555.600 361791.140 3
315962.880 364779.560 2
333579.240 360665.360 3
333210.720 361319.900 3
319610.700 358378.280 4
337819.500 366558.080 3
303212.460 361170.200 1
322514.760 361000.160 6
308975.280 361467.620 2
307625.520 364235.360 2
303942.540 361370.420 1
324329.520 365810.840 5
324234.480 361283.600 6
324170.160 358662.260 6
331214.760 354933.560 3
305425.260 356433.140 1
312531.540 360888.020 1
308636.940 354652.820 1
308971.500 365861.960 2
327753.000 366480.200 5
305685.240 357732.320 1
308893.260 365126.720 2
304342.620 359253.500 1
313327.800 359510.360 1
326744.640 364836.260 5
305044.200 355342.100 1
309492.300 362729.600 2
312152.100 355628.060 1
308023.020 365681.960 2
322152.840 360869.720 6
330888.720 360053.240 3
313591.080 353042.720 1
321725.460 353422.160 4
320123.580 368509.940 5
329373.900 365671.220 5
330586.560 361596.980 3
307509.240 352904.840 1
326272.620 353829.560 4
303819.960 353217.020 1
330784.860 365518.460 5
323139.480 357611.900 6
311564.940 364956.980 2
329304.000 354442.940 3
312149.400 356081.180 1
320967.960 361999.940 6
334463.940 354269.900 3
316357.320 353688.980 4
308194.080 354491.000 1
328498.320 353469.620 3
317593.560 361007.300 2
308517.900 363371.780 2
327032.820 366591.560 5
319768.680 357730.940 4
312310.860 355470.380 1
332495.940 354950.300 3
313669.860 362079.620 1
311485.320 356406.080 1
308369.880 354059.120 1
332400.060 363941.600 3
324224.520 359550.620 6
306077.940 354448.460 1
303989.280 365627.720 2
322339.320 354862.580 4
310824.120 357830.000 2
308791.380 362529.320 2
332484.900 358971.860 3
329328.540 353603.960 3
336601.020 355987.220 3
313470.600 366359.780 2
316370.280 359748.320 2
306454.200 354913.760 1
303953.520 358688.300 1
318415.860 354444.200 4
304631.940 357793.580 1
303840.300 354445.100 1
311457.960 358964.660 1
311119.560 354945.800 1
332655.060 353257.460 3
324823.740 360039.380 6
328133.280 353842.040 3
324368.280 364462.460 5
320938.680 353222.660 4
309198.660 365786.120 2
320057.040 364891.820 5
307613.040 361972.400 2
336142.920 356935.280 3
333872.940 353596.940 3
315834.600 364755.920 2
333811.860 363996.020 3
304393.020 359668.100 1
320623.740 354873.620 4
328678.860 354573.920 3
324282.600 357428.060 6
307489.440 358408.400 2
314399.100 365967.380 2
324388.140 359420.540 6
333974.160 357444.320 3
313467.420 362773.220 1
319548.360 353256.380 4
321547.260 360882.440 6
306959.340 363733.700 2
322127.820 353220.500 4
312285.240 365387.780 2
312594.240 365127.560 2
330818.940 358927.760 3
317264.640 366087.920 2
329727.600 353907.020 3
322865.580 353659.460 4
329838.300 358803.080 3
324917.400 353424.680 4
323201.040 360238.640 6
316997.040 360667.460 2
323917.800 367462.340 5
309509.280 354155.240 1
308385.000 357886.100 2
317103.960 357381.140 2
303912.660 356457.080 1
325271.760 356666.600 6
332250.180 353172.920 3
306346.080 354953.840 1
331041.780 357260.660 3
305687.880 362748.200 1
309291.840 361675.520 2
315912.240 365433.440 2
308454.420 357917.600 2
321472.680 365717.960 5
323153.160 359446.460 6
327515.760 360698.060 3
330726.660 362222.600 3
308680.680 354909.560 1
330529.560 359532.080 3
321578.820 355236.020 4
312727.200 361635.560 1
321360.300 353427.200 4
305546.820 352978.160 1
323142.780 360828.620 6
322373.340 365761.580 5
310131.660 364860.740 2
308317.620 354247.460 1
319691.940 356134.460 4
300897.180 351664.160 1
310470.360 366492.200 2
302273.640 353554.280 1
331240.080 358172.540 3
324915.300 363109.040 6
308136.480 363759.200 2
313522.440 359661.440 1
315712.740 358647.380 2
302438.760 356251.040 1
312964.680 354080.780 1
308985.060 354922.520 1
333410.100 355845.500 3
321014.460 353011.220 4
304765.200 357556.580 1
321422.160 353835.740 4
333577.500 356796.920 3
308262.840 364424.300 2
316351.860 362427.560 2
311711.100 364272.980 2
330291.360 357557.120 3
308928.000 354407.120 1
312336.840 364453.040 2
324160.380 359048.660 6
303085.800 360275.420 1
309274.860 353325.200 1
330898.200 355799.840 3
327599.520 365746.880 5
307880.340 364043.480 2
323949.900 364658.420 5
330449.100 360630.560 3
325005.000 360461.000 6
324579.480 358716.980 6
304867.140 357336.500 1
303923.700 360049.880 1
331092.000 360217.160 3
332495.460 357374.540 3
303879.000 357173.240 1
333639.900 354529.520 3
326193.480 353786.780 4
314901.540 356396.780 2
304578.300 356603.480 1
333684.420 359823.500 3
304652.640 355896.140 1
332302.800 353295.080 3
328707.780 354089.300 3
308541.120 357014.180 2
304580.640 367110.380 2
303177.660 361523.180 1
307950.480 353910.980 1
318236.880 367773.260 2
332319.420 354796.700 3
305927.820 353629.580 1
336861.240 355004.840 3
323378.640 358275.140 6
331436.880 357966.740 3
312062.040 359266.700 1
336457.740 368185.520 3
315962.760 354767.000 4
332728.500 352940.060 3
312955.560 356327.900 1
309110.760 359007.440 2
303969.660 353763.080 1
307422.240 360410.180 2
319734.060 353657.180 4
311576.700 361359.260 1
317098.260 361989.200 2
309161.700 364899.980 2
330950.400 359696.300 3
303545.100 357113.060 1
329326.740 355237.640 3
305927.160 354911.360 1
317166.900 361889.480 2
332202.840 358898.660 3
309704.460 353076.020 1
314858.220 366264.080 2
333964.380 356334.680 3
307961.520 358052.180 2
332427.000 355585.640 3
325326.780 354185.480 4
314546.100 365268.080 2
324344.760 361880.600 6
323772.600 361229.600 6
312621.540 361618.160 1
329870.820 366988.520 5
309759.120 359030.900 2
320559.240 366510.380 5
335565.360 358417.100 3
317801.520 353675.780 4
311504.820 356540.720 1
311567.160 356429.240 1
331031.760 361152.620 3
332159.340 355007.660 3
312563.640 366557.420 2
324256.080 366385.820 5
312308.520 360191.660 1
307949.940 353308.880 1
302600.400 356261.540 1
328131.780 354129.920 3
317373.180 365652.140 2
303562.680 355344.620 1
323825.340 358634.960 6
308333.460 362545.160 2
304070.100 355108.220 1
315713.820 365016.980 2
307980.420 356447.240 2
333184.080 359901.500 3
328541.400 353245.820 3
313997.760 364414.400 2
320977.980 366279.140 5
320566.560 356977.100 4
322687.440 361621.700 6
305617.500 354511.460 1
329473.560 360151.460 3
322052.820 365227.040 5
312243.360 359762.600 1
317410.260 360796.940 2
304780.260 360362.480 1
308485.080 362004.680 2
332972.880 354010.580 3
313019.100 359380.040 1
322618.140 361568.900 6
326423.820 366152.540 5
319926.300 352544.360 4
323793.660 353580.740 4
328660.800 354664.820 3
315580.680 364502.300 2
308075.460 362402.240 2
314687.700 361017.920 1
324673.920 359599.220 6
311399.160 357643.940 1
327909.060 359975.840 3
314746.560 365779.520 2
313314.480 365093.480 2
332013.780 357993.200 3
316972.980 363884.180 2
320571.900 357228.800 4
307695.540 365512.520 2
326781.720 366650.240 5
319523.760 366354.380 5
314404.560 354953.840 1
311609.040 362359.700 1
327600.180 365533.940 5
307488.600 356405.420 2
308889.120 353753.000 1
315004.680 356511.800 2
321027.120 364575.440 5
320962.800 355623.560 4
331824.060 359471.780 3
304088.820 358982.840 1
312436.140 354724.400 1
333124.380 353553.440 3
320998.320 361272.380 6
312952.140 362319.860 1
304660.680 354293.360 1
321776.940 353940.260 4
303885.960 357166.040 1
331657.980 359839.580 3
331873.620 360889.640 3
328612.320 364517.180 5
316550.220 359641.520 2
321358.800 364994.360 5
320672.820 362031.260 6
323805.540 367934.720 5
313154.220 365340.560 2
314127.300 364523.420 2
323343.180 365212.940 5
320350.620 357725.480 4
315715.560 361253.780 2
310258.020 360236.720 2
308396.580 365886.800 2
316647.000 357968.900 2
312333.480 355431.320 1
311935.200 355924.400 1
323076.420 357504.740 6
325210.860 353387.300 4
322873.560 362890.760 6
313782.780 353483.720 1
329212.680 359218.340 3
306703.800 366487.640 2
308694.600 359182.520 2
304542.480 365556.200 2
331892.640 358632.260 3
312064.200 361128.560 1
311434.500 354418.520 1
334441.500 354790.160 3
308513.640 354890.420 1
325857.780 356747.780 6
334379.820 355995.080 3
315587.640 363904.700 2
316142.880 354861.740 4
332805.900 361068.260 3
323526.060 358559.300 6
313859.640 365110.340 2
312435.720 360349.460 1
325153.380 361250.900 6
320882.220 366178.340 5
333708.060 361578.500 3
308011.440 365833.580 2
323974.380 363101.600 6
306905.100 354744.620 1
313362.660 355047.500 1
309490.740 361566.560 2
315874.500 357150.260 2
328765.680 364697.600 5
322204.920 361195.880 6
308291.340 361607.180 2
313523.880 355838.060 1
331230.840 356032.880 3
325764.360 353872.160 4
316726.560 356740.700 2
328576.680 366140.720 5
318816.600 352472.000 4
304529.340 352872.080 1
303390.840 354299.300 1
312616.320 360404.300 1
318427.560 354453.260 4
330910.800 353784.800 3
317565.120 363841.280 2
328579.800 353681.420 3
304267.800 358371.980 1
322230.780 366604.820 5
305230.260 353067.500 1
322048.860 366705.380 5
308479.920 364277.900 2
308493.780 357510.200 2
330127.260 357869.360 3
331758.960 367633.160 5
315431.640 364293.680 2
334538.400 368481.680 3
322081.380 362738.780 6
311140.320 367369.700 2
304101.420 356211.740 1
309583.500 363955.820 2
303721.080 354650.780 1
330433.560 353062.640 3
312404.040 362610.740 1
316012.980 359427.200 2
331325.100 358141.580 3
334096.080 361412.900 3
320506.920 355220.780 4
302947.500 360078.560 1
327613.500 364976.360 5
311497.080 353624.180 1
309920.940 364247.180 2
309063.000 354196.100 1
305613.180 367962.920 2
330645.900 368212.760 5
330843.660 359437.880 3
323542.380 355997.360 6
313893.540 365690.480 2
323647.920 364741.760 5
322114.320 352760.600 4
307517.880 366114.620 2
328844.040 353518.220 3
321696.300 353738.120 4
316679.460 358693.220 2
308794.140 356980.700 2
315266.220 365921.840 2
323049.360 362182.340 6
331018.440 360908.480 3
309535.200 353724.620 1
308757.180 364065.140 2
316301.100 361331.900 2
309648.360 356698.760 2
311397.360 358576.040 1
320239.440 357168.200 4
315899.040 354648.500 4
309168.840 355080.380 1
302110.380 362361.560 1
320921.700 366043.520 5
306879.420 366143.060 2
330977.340 362684.660 3
310733.700 353910.980 1
317384.100 352569.440 4
321675.780 363280.880 6
331061.340 361031.480 3
321245.340 361821.020 6
308111.880 354438.440 1
311878.200 358164.980 1
334415.040 354143.120 3
319477.620 355290.800 4
333672.420 355305.080 3
330568.620 360325.280 3
324356.940 354657.920 4
333206.280 358206.380 3
309193.080 353935.220 1
323085.780 352906.820 4
309690.360 359695.940 2
324970.320 366585.500 5
314365.380 364733.720 2
333459.420 356247.020 3
323981.220 356127.320 6
317491.320 359246.660 2
321415.320 352829.240 4
334518.780 354654.380 3
306167.160 353718.620 1
305647.860 360987.980 1
320813.160 364641.920 5
317347.740 363512.660 2
332740.200 353412.200 3
320954.880 362304.800 6
333903.780 356469.140 3
324904.560 357250.160 6
305096.280 353364.920 1
316452.600 357976.220 2
306388.800 354755.060 1
332551.560 364315.040 3
320654.340 359023.460 4
304307.340 352970.120 1
313126.680 359769.740 1
313791.300 355302.500 1
333737.700 358834.460 3
331790.700 354622.820 3
313002.540 365647.400 2
319529.640 366411.080 5
328637.280 365202.380 5
303680.880 352769.540 1
310566.480 353169.200 1
304600.860 356639.000 1
303433.200 363266.600 1
328551.660 364805.360 5
319520.760 357673.460 4
326933.220 366719.120 5
303563.580 359154.620 1
322044.180 366116.780 5
304903.680 356775.680 1
320012.280 357508.940 4
307536.900 360367.580 2
308380.380 365249.420 2
303569.280 361414.520 1
333707.280 359505.200 3
317156.700 363572.060 2
324647.100 365092.280 5
316306.080 362625.140 2
308867.700 360285.680 2
314985.240 365324.780 2
317043.780 361196.420 2
315841.140 360924.980 2
324920.700 353834.360 4
314629.320 365299.040 2
305666.340 354853.940 1
313296.720 366580.700 2
309605.880 366457.340 2
310391.460 357767.540 2
311995.740 359409.140 1
309865.200 359161.760 2
332446.140 366553.640 3
332801.700 352260.680 3
309344.520 362948.600 2
324518.640 365317.040 5
332893.620 357174.500 3
312764.460 358767.320 1
307861.860 359115.920 2
324236.520 355275.980 4
334053.780 363604.940 3
315392.520 365481.860 2
329535.060 354727.100 3
332934.780 364242.260 3
309530.640 354715.640 1
309885.000 353712.620 1
304660.440 361380.500 1
316698.540 353794.220 4
312910.140 366582.080 2
324654.780 361204.280 6
330905.040 357091.100 3
324285.960 366416.180 5
311785.260 358556.420 1
317460.840 356865.080 2
303823.860 361160.480 1
319528.860 364890.620 5
322049.280 354645.740 4
317305.500 359371.100 2
321330.720 364628.180 5
333799.140 359131.700 3
312323.340 366607.100 2
317776.440 366757.160 2
305583.240 357956.480 1
317319.840 362492.180 2
325116.120 353551.100 4
322487.520 364913.060 5
331015.800 356976.920 3
323882.280 358926.740 6
332270.880 355625.960 3
316248.180 364404.380 2
331935.840 361848.080 3
314960.700 360983.540 1
310945.500 354788.900 1
311138.640 353343.500 1
315190.980 364177.100 2
321061.080 355756.100 4
322485.960 360024.380 6
321516.960 356711.420 4
309914.640 352849.760 1
322037.280 361153.580 6
334000.860 356161.940 3
317053.080 360618.620 2
325219.320 361544.060 6
323580.000 353825.540 4
309049.140 366417.320 2
320264.940 365873.000 5
304027.560 353628.200 1
304872.540 358144.820 1
328109.160 362642.840 3
324555.000 353124.620 4
306382.620 367267.580 2
324133.500 361360.700 6
302794.080 359051.540 1
322828.740 358181.360 6
310274.880 365650.700 2
326457.120 367397.480 5
318775.980 353991.860 4
334254.600 363947.360 3
329855.220 367536.740 5
304582.920 362334.620 1
304526.640 353949.560 1
306992.340 365840.660 2
303410.760 362025.500 1
309675.420 365892.980 2
321294.480 366239.660 5
312986.160 359530.400 1
319546.560 353809.460 4
324547.080 353020.040 4
320963.580 356811.140 4
304984.200 362413.280 1
330788.700 367430.720 5
308101.500 352891.580 1
321165.660 357570.260 4
303846.420 358301.420 1
315034.860 365018.300 2
310995.060 356296.880 1
317344.260 365453.000 2
314084.520 365538.260 2
321476.220 363121.340 6
321444.180 353605.760 4
320476.140 364520.240 5
332498.880 357041.360 3
320767.560 353215.220 4
310090.440 353473.220 1
308933.280 360771.140 2
321783.660 356570.660 4
320919.480 361208.600 6
336207.960 356808.620 3
335930.040 357604.700 3
317620.560 356674.460 2
321443.220 361294.880 6
310047.960 352725.320 1
334758.660 361585.760 3
323337.120 359732.600 6
328587.840 353226.320 3
304992.420 361671.680 1
330726.360 356119.400 3
311674.620 364746.260 2
306565.440 357568.640 1
304344.240 357353.420 1
304137.600 361189.580 1
305490.960 358674.860 1
336131.580 355001.240 3
318333.720 354230.360 4
320718.960 352741.640 4
311597.040 364267.880 2
305375.580 359612.060 1
331831.020 357583.220 3
327800.100 359349.560 3
331652.880 354942.380 3
307805.520 361083.020 2
313533.900 358707.740 1
320574.960 366456.200 5
325729.920 364770.440 5
321206.340 362625.620 6
319365.120 352859.300 4
314280.060 355167.380 1
304876.440 356447.840 1
324109.260 359294.180 6
319929.840 356389.460 4
313734.900 353057.120 1
326743.800 364542.260 5
328795.920 361007.180 3
311837.700 357389.240 1
317652.000 364904.120 2
325132.500 363198.860 6
321342.300 354680.960 4
329158.680 353205.560 3
308139.960 361820.420 2
304503.840 359307.800 1
303039.840 366065.840 2
311840.400 364621.880 2
307653.480 363682.940 2
307977.300 356922.860 2
334452.240 363040.160 3
323739.840 366093.860 5
318481.560 354527.660 4
309668.460 362868.680 2
324928.020 354892.400 4
304524.900 355976.060 1
315892.740 358448.480 2
329704.020 354823.700 3
333811.920 354179.720 3
328990.680 365620.580 5
311462.100 353777.600 1
305046.180 361574.780 1
305550.600 361171.880 1
308248.740 367179.140 2
328967.820 354182.960 3
316833.480 365695.220 2
310246.980 366549.860 2
308419.380 352568.720 1
329675.760 353989.160 3
332340.900 365109.680 3
312671.880 353298.980 1
331170.420 359195.960 3
314856.180 364414.460 2
333218.820 355515.080 3
324097.020 359947.580 6
309130.680 353908.220 1
328110.540 360413.300 3
309041.940 361882.760 2
316177.740 353825.840 4
320525.760 366901.340 5
331935.000 356423.480 3
316101.840 362589.320 2
305779.980 354758.900 1
323607.660 364986.740 5
321592.140 353838.320 4
307373.940 355178.900 1
314939.640 356283.680 2
321251.100 364615.580 5
329604.960 357791.540 3
321288.600 366108.680 5
318421.440 354449.900 4
317563.620 352554.200 4
310981.680 364422.260 2
334496.520 355900.700 3
332251.020 356447.600 3
311251.620 365956.820 2
330934.140 357677.720 3
309385.680 364484.540 2
303599.220 354519.320 1
319705.680 356970.860 4
312029.760 357508.520 1
322307.220 354225.680 4
325206.720 352239.380 4
313477.560 364385.840 2
333707.340 361653.920 3
312074.880 365543.960 2
324146.640 362285.060 6
332511.780 363477.800 3
302829.720 359587.880 1
309228.420 362866.400 2
309846.480 354758.960 1
325434.780 366517.580 5
334146.780 364225.940 3
309795.300 365041.220 2
304061.700 364081.280 1
325141.380 354132.500 4
320631.420 356575.160 4
334523.520 363957.740 3
317203.500 365565.740 2
301060.500 357096.560 1
323800.620 354756.680 4
327051.120 366406.880 5
312818.280 352676.660 1
323216.400 364827.080 5
316612.980 362598.020 2
330108.060 362018.300 3
308983.020 357315.440 2
332312.280 354940.280 3
308856.120 361126.820 2
307099.620 354777.260 1
307032.960 354000.920 1
308728.860 363184.040 2
313528.140 364894.460 2
333568.440 357216.080 3
310297.680 365253.320 2
317607.780 362654.300 2
314135.580 354341.840 1
313100.160 364789.580 2
303912.840 358183.400 1
324146.460 356176.520 6
333416.340 356896.040 3
312642.540 362814.260 1
316082.580 359718.200 2
329139.480 364829.300 5
332360.820 359081.120 3
319841.880 352386.020 4
330441.480 356091.500 3
313618.860 364879.760 2
317747.580 367190.060 2
317417.760 361611.440 2
333831.720 360972.200 3
330953.580 357152.120 3
316478.760 359721.080 2
313442.700 358728.140 1
323385.720 353607.560 4
322179.600 366753.080 5
321867.240 356245.040 4
319742.100 359921.420 4
317392.860 362467.820 2
332858.760 356285.720 3
325299.480 359861.720 6
332753.760 353315.000 3
316671.180 360103.760 2
332444.580 361238.540 3
304534.980 357300.740 1
305600.940 360156.740 1
323897.820 354160.760 4
317203.560 362578.940 2
313899.840 364874.120 2
304875.180 363306.380 1
312968.220 358855.940 1
311371.140 357793.880 1
334009.860 354613.640 3
304908.000 360076.160 1
307994.580 361296.140 2
331487.820 361393.280 3
324182.760 352834.160 4
305130.420 354175.940 1
323127.360 357013.040 6
327794.280 365082.560 5
304848.180 358168.640 1
332199.000 358640.300 3
321289.380 355602.440 4
319614.720 355153.760 4
324288.240 359844.980 6
312496.320 353557.760 1
321535.260 356748.500 4
321794.820 354603.140 4
308726.940 355165.040 1
313486.680 355343.060 1
328750.440 364955.360 5
307680.600 354826.640 1
311618.280 358200.560 1
320681.460 357688.100 4
333369.000 353588.360 3
317374.440 360199.700 2
333510.480 356924.840 3
315364.500 365997.500 2
335477.340 362115.020 3
307474.680 365060.000 2
330578.100 359244.380 3
320123.340 353798.120 4
309613.920 357192.620 2
304195.200 362335.640 1
305667.840 360696.560 1
309829.860 364009.340 2
312642.060 358941.860 1
304673.760 354567.500 1
324955.020 354775.700 4
302730.840 358023.740 1
308868.960 361426.700 2
332918.340 362069.240 3
325448.700 357162.680 6
328437.840 361705.880 3
331308.060 360215.780 3
313518.960 362589.320 1
328233.120 353629.460 3
331144.620 362273.180 3
309190.860 363520.580 2
313775.880 356534.420 1
316422.600 353814.560 4
333042.360 355521.200 3
332936.340 360472.520 3
328919.160 352871.300 3
317459.040 353244.380 4
316325.640 358204.760 2
328997.340 355801.280 3
319607.340 352557.440 4
334304.400 362639.480 3
308859.300 364648.160 2
328874.700 365474.300 5
321643.980 354688.400 4
317594.460 366142.760 2
332389.260 356323.100 3
325064.220 356758.280 6
311354.820 361874.300 1
305233.080 368179.640 2
324330.000 366654.440 5
333643.440 354879.080 3
308504.160 354252.860 1
314350.560 364881.800 2
330160.080 354794.480 3
320887.740 361605.140 6
330440.400 357931.940 3
324661.860 352556.240 4
312799.440 362290.100 1
323136.900 356833.640 6
314138.100 353898.380 1
313883.580 361141.700 1
310222.560 354609.440 1
318010.200 353727.320 4
303702.420 359306.960 1
330719.220 362577.680 3
329554.680 353149.340 3
303992.580 353296.040 1
319886.580 355822.160 4
331253.460 353918.720 3
313105.200 357445.760 1
317846.460 354665.360 4
329995.140 358755.620 3
303874.080 354633.860 1
321781.080 358924.460 4
328093.140 353754.560 3
332795.160 354895.280 3
324183.300 357521.840 6
311985.180 356615.000 1
317399.160 352936.520 4
320715.120 356437.100 4
310833.420 352919.000 1
315403.740 357893.540 2
317142.900 354857.420 4
333216.600 363577.760 3
324086.100 357416.420 6
333737.100 354591.800 3
322474.020 361940.540 6
315160.260 366452.780 2
323044.380 365920.400 5
311058.180 353517.260 1
317108.640 362276.840 2
328548.060 363083.720 3
319386.780 353003.360 4
307645.440 360708.260 2
310653.600 352894.460 1
311717.280 358344.800 1
309484.200 362370.860 2
330216.900 362129.000 3
317174.760 357239.360 2
330530.160 355791.980 3
303140.640 360786.620 1
312989.580 364603.040 2
308274.360 362244.260 2
330212.400 357687.140 3
328057.080 353810.180 3
324682.980 352679.840 4
321204.540 363972.020 5
303654.780 360075.920 1
306306.540 354336.740 1
311402.400 365396.780 2
319991.220 353646.260 4
333339.840 358464.200 3
313524.300 355789.340 1
308138.340 354189.740 1
312492.180 360521.420 1
320856.120 359597.660 4
312240.420 362480.060 1
311538.660 354710.300 1
332893.200 352761.680 3
309466.680 356636.420 2
309220.740 358882.760 2
329059.260 354555.020 3
328283.340 367403.780 5
314843.820 355486.280 1
308574.300 361391.120 2
326419.260 354270.560 4
332559.540 363724.520 3
322966.080 361007.540 6
304045.020 365377.880 2
333611.820 355057.460 3
313224.480 359798.240 1
332820.540 356536.700 3
311631.000 355495.340 1
303666.300 362602.700 1
324223.020 356601.920 6
307950.960 354840.740 1
333013.860 359339.060 3
305656.800 353230.520 1
307616.760 361246.820 2
320161.680 366144.500 5
307801.380 364153.400 2
328798.380 362751.020 3
305461.260 353513.120 1
309414.300 353259.860 1
319785.420 356745.140 4
316166.700 359952.020 2
330470.400 360444.140 3
315855.600 366136.160 2
328560.900 353040.380 3
316896.420 366170.060 2
323091.660 360396.980 6
315899.820 365065.160 2
304258.560 356374.400 1
309154.980 363982.640 2
329724.360 361605.500 3
332877.060 358911.920 3
331370.820 356806.160 3
316440.480 361222.040 2
313174.740 354669.260 1
315547.200 358911.020 2
321109.560 356942.180 4
307618.320 366555.560 2
327606.120 364655.720 5
314261.580 366289.820 2
324836.400 364786.820 5
311507.640 352800.620 1
329988.900 354149.600 3
330296.100 360622.400 3
312984.900 366033.740 2
309857.760 361141.160 2
309466.200 353980.220 1
328528.200 353294.300 3
331803.720 361897.340 3
326970.000 364976.960 5
324281.700 354816.260 4
328659.060 359341.820 3
322101.060 366508.940 5
308612.100 361923.320 2
333603.480 357001.640 3
319556.580 366746.660 5
304015.680 357150.200 1
333530.940 356284.700 3
328872.000 360733.940 3
316381.620 359751.680 2
316812.300 360100.580 2
323863.320 361762.580 6
305435.880 355448.540 1
308053.740 359998.820 2
306605.820 353653.520 1
311911.380 356277.260 1
305521.860 355282.880 1
313362.660 358779.380 1
330413.820 356843.180 3
331043.520 356697.680 3
323335.680 352520.300 4
317483.580 359773.820 2
308499.660 358153.040 2
309876.060 366021.560 2
317503.020 361514.600 2
320873.040 363255.320 6
320277.000 365731.640 5
323735.700 353356.940 4
305550.240 357190.880 1
332964.960 354875.840 3
304648.860 360170.480 1
308074.140 366253.040 2
330421.380 367596.260 5
